DTRI_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	Database	Mode	tf_species	target_species
etri_19637	SP4	MAOB	6671	4129	6671	4129	11259630	TRRUST	activation	human	human
etri_19638	SP4	ASS1	6671	445	6671	445	19934275	TRRUST	activation	human	human
etri_19639	SP4	NFKB1	6671	4790	6671	4790	20538607	TRRUST	activation	human	human
etri_09439	SP4	PDE6B	6671	5158	6671	5158	11438531	TRRUST	unknown	human	human
etri_19640	SP4	CCND1	6671	595	6671	595	22334592	TRRUST	unknown	human	human
etri_19641	SP4	RELA	6671	5970	6671	5970	20538607	TRRUST	activation	human	human
etri_19642	SP4	YY1	6671	7528	6671	7528	22553354	TRRUST	activation	human	human
etri_19643	SP100	ETS1	6672	2113	6672	2113	15247905	TRRUST	repression	human	human
etri_19644	FOXL2	OSR2	668	116039	668	107587	19429596	TFe	unknown	human	mouse
etri_19645	FOXL2	PPARGC1A	668	10891	668	10891	17360647	TFe	unknown	human	human
etri_19646	FOXL2	AMH	668	268	668	11705	15731305	TFe	unknown	human	mouse
etri_19646	FOXL2	AMH	668	268	668	11705	15944199	TFe	unknown	human	mouse
etri_19647	FOXL2	CGA	668	1081	668	12640	16840539	TFe	unknown	human	mouse
etri_13010	FOXL2	FSHB	668	2488	668	14308	19324968	TFe	unknown	human	mouse
etri_13010	FOXL2	FSHB	668	2488	668	14308	20233786	TFe	unknown	human	mouse
etri_13011	FOXL2	FST	668	10468	668	14313	19106105	TFe	unknown	human	mouse
etri_13012	FOXL2	GNRHR	668	2798	668	14715	12943993	TFe	unknown	human	mouse
etri_19648	FOXL2	CYP11A1	668	1583	668	1583	21862621	TRRUST	repression	human	human
etri_19649	FOXL2	CYP17A1	668	1586	668	1586	20207836	TFe	unknown	human	human
etri_19650	FOXL2	CYP19A1	668	1588	668	1588	16720712	TFe	unknown	human	human
etri_19650	FOXL2	CYP19A1	668	1588	668	1588	21862621	TRRUST	repression	human	human
etri_19651	FOXL2	SOX9	668	6662	668	20682	15731305	TFe	unknown	human	mouse
etri_19652	FOXL2	STAR	668	6770	668	20845	15059956	TFe	unknown	human	mouse
etri_19653	FOXL2	SIRT1	668	23411	668	23411	19010791	TFe	unknown	human	human
etri_19653	FOXL2	SIRT1	668	23411	668	23411	19010791	TRRUST	activation	human	human
etri_19654	FOXL2	FOS	668	2353	668	2353	17360647	TFe	unknown	human	human
etri_13010	FOXL2	FSHB	668	2488	668	2488	19324968	TFe	unknown	human	human
etri_19655	FOXL2	NR5A2	668	2494	668	2494	17360647	TFe	unknown	human	human
etri_19646	FOXL2	AMH	668	268	668	268	17728319	TFe	unknown	human	human
etri_19656	FOXL2	CXCL2	668	2920	668	2920	17360647	TFe	unknown	human	human
etri_19657	FOXL2	CXCL3	668	2921	668	2921	17360647	TFe	unknown	human	human
etri_19658	FOXL2	IL11	668	3589	668	3589	17360647	TFe	unknown	human	human
etri_19659	FOXL2	CCL3L3	668	414062	668	414062	17360647	TFe	unknown	human	human
etri_19660	FOXL2	ATF3	668	467	668	467	17360647	TFe	unknown	human	human
etri_19660	FOXL2	ATF3	668	467	668	467	19010791	TFe	unknown	human	human
etri_19661	FOXL2	DMRT1	668	1761	668	50796	19264703	TFe	unknown	human	mouse
etri_19662	FOXL2	PTGS2	668	5743	668	5743	17360647	TFe	unknown	human	human
etri_19663	FOXL2	BCL2A1	668	597	668	597	17360647	TFe	unknown	human	human
etri_19663	FOXL2	BCL2A1	668	597	668	597	19010791	TFe	unknown	human	human
etri_19664	FOXL2	CCL3	668	6348	668	6348	17360647	TFe	unknown	human	human
etri_19665	FOXL2	CCL3L1	668	6349	668	6349	17360647	TFe	unknown	human	human
etri_19666	FOXL2	CCL20	668	6364	668	6364	17360647	TFe	unknown	human	human
etri_19667	FOXL2	SOD2	668	6648	668	6648	17360647	TFe	unknown	human	human
etri_19667	FOXL2	SOD2	668	6648	668	6648	19010791	TFe	unknown	human	human
etri_19668	FOXL2	FOXL2	668	668	668	668	18158309	TFe	unknown	human	human
etri_19668	FOXL2	FOXL2	668	668	668	668	18635577	TFe	unknown	human	human
etri_19652	FOXL2	STAR	668	6770	668	6770	15059956	TFe	unknown	human	human
etri_19652	FOXL2	STAR	668	6770	668	6770	21862621	TRRUST	repression	human	human
etri_19669	FOXL2	TNFAIP3	668	7128	668	7128	17360647	TFe	unknown	human	human
etri_19669	FOXL2	TNFAIP3	668	7128	668	7128	19010791	TFe	unknown	human	human
etri_19670	FOXL2	IER3	668	8870	668	8870	17360647	TFe	unknown	human	human
etri_19670	FOXL2	IER3	668	8870	668	8870	19010791	TFe	unknown	human	human
etri_19671	FOXL2	CCND2	668	894	668	894	21862621	TRRUST	repression	human	human
etri_19672	FOXL2	CH25H	668	9023	668	9023	17360647	TFe	unknown	human	human
etri_19672	FOXL2	CH25H	668	9023	668	9023	19010791	TFe	unknown	human	human
etri_19673	SPI1	EBI3	6688	10148	6688	10148	15728491	CytReg	activation	human	human
etri_08644	SPI1	Igkv6-20	6688	108024	6688	108024	7822329	TFe	unknown	human	mouse
etri_19674	SPI1	CD68	6688	968	6688	12514	9479000	TFe	unknown	human	mouse
etri_19675	SPI1	CREBBP	6688	1387	6688	1387	8456286	TFe	unknown	human	human
etri_19676	SPI1	CSF1	6688	1435	6688	1435	25574134	CytReg	unknown	human	human
etri_19676	SPI1	CSF1	6688	1435	6688	1435	9632776	TRRUST	unknown	human	human
etri_08652	SPI1	CSF1R	6688	1436	6688	1436	21659508	InnateDB	unknown	human	human
etri_08652	SPI1	CSF1R	6688	1436	6688	1436	8264604	InnateDB	unknown	human	human
etri_08652	SPI1	CSF1R	6688	1436	6688	1436	8264604	TFe	unknown	human	human
etri_19677	SPI1	CSF2RA	6688	1438	6688	1438	7565736	TFe	unknown	human	human
etri_19677	SPI1	CSF2RA	6688	1438	6688	1438	7565736	TRRUST	unknown	human	human
etri_19678	SPI1	CSF2RB	6688	1439	6688	1439	9808557	TFe	unknown	human	human
etri_19679	SPI1	CSF3R	6688	1441	6688	1441	10453008	TRRUST	unknown	human	human
etri_19679	SPI1	CSF3R	6688	1441	6688	1441	7964503	TRRUST	activation	human	human
etri_19679	SPI1	CSF3R	6688	1441	6688	1441	8695841	TFe	unknown	human	human
etri_19680	SPI1	IL34	6688	146433	6688	146433	25574134	CytReg	unknown	human	human
etri_08653	SPI1	CTSE	6688	1510	6688	1510	11322887	TFactS	activation	human	human
etri_19681	SPI1	CTSG	6688	1511	6688	1511	16019164	ORegAnno_LC	unknown	human	human
etri_19681	SPI1	CTSG	6688	1511	6688	1511	16019164	TFe	unknown	human	human
etri_19681	SPI1	CTSG	6688	1511	6688	1511	16019164	TRRUST	unknown	human	human
etri_19682	SPI1	CTSK	6688	1513	6688	1513	15304486	InnateDB	unknown	human	human
etri_19682	SPI1	CTSK	6688	1513	6688	1513	15304486	TRRUST	unknown	human	human
etri_19683	SPI1	CTSS	6688	1520	6688	1520	16365419	TFe	unknown	human	human
etri_19683	SPI1	CTSS	6688	1520	6688	1520	16365419	TRRUST	activation	human	human
etri_19684	SPI1	CYBB	6688	1536	6688	1536	10233904	TFe	unknown	human	human
etri_19684	SPI1	CYBB	6688	1536	6688	1536	10233904	TRRUST	unknown	human	human
etri_19684	SPI1	CYBB	6688	1536	6688	1536	11926990	HTRIdb_LC	unknown	human	human
etri_19684	SPI1	CYBB	6688	1536	6688	1536	15618156	InnateDB	unknown	human	human
etri_19684	SPI1	CYBB	6688	1536	6688	1536	9593745	HTRIdb_LC	unknown	human	human
etri_19684	SPI1	CYBB	6688	1536	6688	1536	9593745	TRRUST	activation	human	human
etri_19684	SPI1	CYBB	6688	1536	6688	1536	9600921	InnateDB	unknown	human	human
etri_08684	SPI1	ELANE	6688	1991	6688	1991	14732495	TRRUST	unknown	human	human
etri_08684	SPI1	ELANE	6688	1991	6688	1991	16247445	TRRUST	unknown	human	human
etri_08684	SPI1	ELANE	6688	1991	6688	1991	9689920	TFe	unknown	human	human
etri_19685	SPI1	SERPINB1	6688	1992	6688	1992	10861849	HTRIdb_LC	unknown	human	human
etri_19685	SPI1	SERPINB1	6688	1992	6688	1992	10861849	TFe	unknown	human	human
etri_19686	SPI1	ADGRE1	6688	2015	6688	2015	15533720	InnateDB	unknown	human	human
etri_08689	SPI1	TEC	6688	7006	6688	21682	9177279	TFe	unknown	human	mouse
tri_1190	SPI1	FCER1A	6688	2205	6688	2205	11971001	TRRUST	activation	human	human
tri_1190	SPI1	FCER1A	6688	2205	6688	2205	24639354	InnateDB	unknown	human	human
tri_1190	SPI1	FCER1A	6688	2205	6688	2205	24639354	TRRUST	unknown	human	human
etri_19688	SPI1	FCGR1A	6688	2209	6688	2209	10820245	TRRUST	unknown	human	human
etri_19688	SPI1	FCGR1A	6688	2209	6688	2209	14734612	TRRUST	unknown	human	human
etri_19688	SPI1	FCGR1A	6688	2209	6688	2209	8035786	TFe	unknown	human	human
etri_19689	SPI1	TYROBP	6688	7305	6688	22177	17827340	TFe	unknown	human	mouse
etri_08656	SPI1	FES	6688	2242	6688	2242	7624145	TRRUST	unknown	human	human
etri_08656	SPI1	FES	6688	2242	6688	2242	8657143	InnateDB	unknown	human	human
etri_08656	SPI1	FES	6688	2242	6688	2242	8657143	TFe	unknown	human	human
etri_08656	SPI1	FES	6688	2242	6688	2242	8657143	TRRUST	unknown	human	human
etri_08657	SPI1	FLI1	6688	2313	6688	2313	10523830	TRRUST	unknown	human	human
etri_19690	SPI1	FPR1	6688	2357	6688	2357	22174875	ORegAnno_LC	unknown	human	human
etri_19691	SPI1	DAPK2	6688	23604	6688	23604	24038216	TRRUST	unknown	human	human
etri_19692	SPI1	LY96	6688	23643	6688	23643	19632992	InnateDB	unknown	human	human
etri_19692	SPI1	LY96	6688	23643	6688	23643	19632992	TFe	unknown	human	human
etri_19693	SPI1	ALOX15	6688	246	6688	246	16320347	TRRUST	activation	human	human
etri_19694	SPI1	GATA1	6688	2623	6688	2623	11001896	TRRUST	unknown	human	human
etri_19694	SPI1	GATA1	6688	2623	6688	2623	20304827	TRRUST	activation	human	human
etri_19695	SPI1	P2RY10	6688	27334	6688	27334	10567398	TRRUST	unknown	human	human
etri_19696	SPI1	MACROD1	6688	28992	6688	28992	19698236	TRRUST	repression	human	human
etri_19697	SPI1	NR3C1	6688	2908	6688	2908	16263717	HTRIdb_LC	unknown	human	human
etri_19697	SPI1	NR3C1	6688	2908	6688	2908	16263717	TFe	unknown	human	human
etri_19698	SPI1	HCK	6688	3055	6688	3055	21993313	TRRUST	unknown	human	human
etri_19699	SPI1	CD209	6688	30835	6688	30835	16051608	TFe	unknown	human	human
etri_19700	SPI1	CLEC4G	6688	339390	6688	339390	19111020	TFe	unknown	human	human
etri_19700	SPI1	CLEC4G	6688	339390	6688	339390	19111020	TRRUST	activation	human	human
etri_19701	SPI1	IFIT3	6688	3437	6688	3437	21176776	HTRIdb_LC	unknown	human	human
etri_19701	SPI1	IFIT3	6688	3437	6688	3437	21176776	TRRUST	activation	human	human
etri_19702	SPI1	IFNB1	6688	3456	6688	3456	21228327	CytReg	activation	human	human
etri_19703	SPI1	JCHAIN	6688	3512	6688	3512	8406004	TRRUST	unknown	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	10328874	CytReg	activation	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	10453013	CytReg	activation	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	10801783	CytReg	activation	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	10801783	TRRUST	unknown	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	16439360	InnateDB	unknown	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	17283046	CytReg	activation	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	17283046	InnateDB	unknown	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	17386941	CytReg	activation	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	17386941	InnateDB	unknown	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	17386941	TRRUST	activation	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	18173740	CytReg	activation	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	21402921	ENdb	unknown	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	7799967	InnateDB	unknown	human	human
etri_08663	SPI1	IL1B	6688	3553	6688	3553	9376596	CytReg	unknown	human	human
etri_08695	SPI1	IL1RN	6688	3557	6688	3557	20032313	CytReg	unknown	human	human
etri_19704	SPI1	IL4	6688	3565	6688	3565	19592658	CytReg	repression	human	human
etri_19704	SPI1	IL4	6688	3565	6688	3565	21957289	CytReg	activation	human	human
etri_19705	SPI1	IL5	6688	3567	6688	3567	19487701	TRRUST	activation	human	human
etri_19706	SPI1	IL6	6688	3569	6688	3569	25567680	CytReg	activation	human	human
etri_19707	SPI1	CXCL8	6688	3576	6688	3576	25567680	CytReg	activation	human	human
etri_08696	SPI1	CXCR1	6688	3577	6688	3577	9867862	TRRUST	activation	human	human
etri_08665	SPI1	IL9	6688	3578	6688	3578	22904310	CytReg	activation	human	human
etri_19708	SPI1	IL10	6688	3586	6688	3586	12424622	CytReg	unknown	human	human
etri_19708	SPI1	IL10	6688	3586	6688	3586	19592658	CytReg	repression	human	human
etri_19708	SPI1	IL10	6688	3586	6688	3586	20072143	CytReg	unknown	human	human
etri_19708	SPI1	IL10	6688	3586	6688	3586	20072143	HTRIdb_LC	unknown	human	human
etri_19708	SPI1	IL10	6688	3586	6688	3586	20072143	InnateDB	unknown	human	human
etri_19708	SPI1	IL10	6688	3586	6688	3586	25567680	CytReg	unknown	human	human
etri_19709	SPI1	IL12B	6688	3593	6688	3593	11254706	CytReg	activation	human	human
etri_19709	SPI1	IL12B	6688	3593	6688	3593	11254706	TRRUST	unknown	human	human
etri_19709	SPI1	IL12B	6688	3593	6688	3593	21402921	ENdb	unknown	human	human
etri_19709	SPI1	IL12B	6688	3593	6688	3593	25567680	CytReg	activation	human	human
etri_19710	SPI1	IL18	6688	3606	6688	3606	10438937	CytReg	activation	human	human
etri_19710	SPI1	IL18	6688	3606	6688	3606	14991611	CytReg	activation	human	human
etri_19710	SPI1	IL18	6688	3606	6688	3606	14991611	TRRUST	unknown	human	human
etri_19711	SPI1	IRF4	6688	3662	6688	3662	16272311	InnateDB	unknown	human	human
etri_08666	SPI1	ITGA2B	6688	3674	6688	3674	9305885	TRRUST	unknown	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	15163413	TRRUST	activation	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	17203216	InnateDB	unknown	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	19747912	InnateDB	unknown	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	21402070	InnateDB	unknown	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	8095266	InnateDB	unknown	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	8095266	TFe	unknown	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	8095266	TRRUST	activation	human	human
etri_08697	SPI1	ITGAM	6688	3684	6688	3684	9295016	TRRUST	activation	human	human
etri_19712	SPI1	ITGAX	6688	3687	6688	3687	7678251	TRRUST	unknown	human	human
etri_19712	SPI1	ITGAX	6688	3687	6688	3687	9295016	InnateDB	unknown	human	human
etri_19712	SPI1	ITGAX	6688	3687	6688	3687	9295016	TRRUST	repression	human	human
etri_19713	SPI1	ITGB2	6688	3689	6688	3689	7846055	TFe	unknown	human	human
etri_19713	SPI1	ITGB2	6688	3689	6688	3689	8670251	TRRUST	unknown	human	human
etri_19713	SPI1	ITGB2	6688	3689	6688	3689	9295016	TRRUST	activation	human	human
etri_19714	SPI1	LSP1	6688	4046	6688	4046	9257843	HTRIdb_LC	unknown	human	human
etri_19715	SPI1	CIITA	6688	4261	6688	4261	15242870	InnateDB	unknown	human	human
etri_19715	SPI1	CIITA	6688	4261	6688	4261	21216962	InnateDB	unknown	human	human
etri_19716	SPI1	CXCL9	6688	4283	6688	4283	15959530	CytReg	activation	human	human
etri_19716	SPI1	CXCL9	6688	4283	6688	4283	20585034	CytReg	activation	human	human
etri_19717	SPI1	MME	6688	4311	6688	4311	15892171	TRRUST	unknown	human	human
etri_19718	SPI1	MNDA	6688	4332	6688	4332	8809111	TRRUST	unknown	human	human
etri_08699	SPI1	MSR1	6688	4481	6688	4481	7777517	TRRUST	unknown	human	human
etri_08699	SPI1	MSR1	6688	4481	6688	4481	8007948	TFe	unknown	human	human
etri_08700	SPI1	MYB	6688	4602	6688	4602	9292515	TFe	unknown	human	human
etri_19719	SPI1	NCF2	6688	4688	6688	4688	10570299	TRRUST	activation	human	human
etri_19719	SPI1	NCF2	6688	4688	6688	4688	20025940	TRRUST	unknown	human	human
etri_08673	SPI1	NCF4	6688	4689	6688	4689	12036891	TFe	unknown	human	human
etri_19720	SPI1	NF1	6688	4763	6688	4763	17200120	InnateDB	unknown	human	human
etri_19720	SPI1	NF1	6688	4763	6688	4763	17200120	TFe	unknown	human	human
etri_19721	SPI1	PEBP1	6688	5037	6688	5037	9334192	TRRUST	activation	human	human
etri_19722	SPI1	EVL	6688	51466	6688	51466	19151778	InnateDB	unknown	human	human
etri_19723	SPI1	GPR84	6688	53831	6688	53831	21402921	ENdb	unknown	human	human
etri_19724	SPI1	ACP5	6688	54	6688	54	11481336	TRRUST	activation	human	human
etri_19725	SPI1	PPBP	6688	5473	6688	5473	9334192	TFe	unknown	human	human
etri_19726	SPI1	PRG2	6688	5553	6688	5553	12202480	InnateDB	unknown	human	human
etri_19726	SPI1	PRG2	6688	5553	6688	5553	12202480	TRRUST	activation	human	human
etri_19727	SPI1	MAPK1	6688	5594	6688	5594	22075620	TRRUST	repression	human	human
etri_19728	SPI1	NSFL1C	6688	55968	6688	55968	10542290	TRRUST	unknown	human	human
etri_08679	SPI1	PRTN3	6688	5657	6688	5657	10677505	TRRUST	unknown	human	human
etri_08679	SPI1	PRTN3	6688	5657	6688	5657	8943304	TFe	unknown	human	human
etri_19729	SPI1	PTGIR	6688	5739	6688	5739	19118563	HTRIdb_LC	unknown	human	human
etri_19729	SPI1	PTGIR	6688	5739	6688	5739	19118563	TFe	unknown	human	human
etri_19729	SPI1	PTGIR	6688	5739	6688	5739	19118563	TRRUST	activation	human	human
etri_08682	SPI1	PTPRC	6688	5788	6688	5788	11114304	TFe	unknown	human	human
etri_19730	SPI1	BCL2A1	6688	597	6688	597	20200559	InnateDB	unknown	human	human
etri_19731	SPI1	RNASE2	6688	6036	6688	6036	9490699	HTRIdb_LC	unknown	human	human
etri_19731	SPI1	RNASE2	6688	6036	6688	6036	9490699	TFe	unknown	human	human
etri_19731	SPI1	RNASE2	6688	6036	6688	6036	9490699	TRRUST	activation	human	human
etri_19732	SPI1	BCL6	6688	604	6688	604	15892171	HTRIdb_LC	unknown	human	human
etri_19732	SPI1	BCL6	6688	604	6688	604	15892171	ORegAnno_LC	unknown	human	human
etri_19732	SPI1	BCL6	6688	604	6688	604	15892171	TFe	unknown	human	human
etri_19732	SPI1	BCL6	6688	604	6688	604	19564417	TRRUST	repression	human	human
etri_19733	SPI1	CCL2	6688	6347	6688	6347	24429361	CytReg	activation	human	human
etri_19733	SPI1	CCL2	6688	6347	6688	6347	24429361	TRRUST	activation	human	human
etri_19734	SPI1	CCL3	6688	6348	6688	6348	21402921	ENdb	unknown	human	human
etri_08686	SPI1	CCL5	6688	6352	6688	6352	10760799	CytReg	unknown	human	human
etri_08686	SPI1	CCL5	6688	6352	6688	6352	10760799	TRRUST	unknown	human	human
etri_08686	SPI1	CCL5	6688	6352	6688	6352	16707500	CytReg	activation	human	human
etri_19735	SPI1	ERAP2	6688	64167	6688	64167	15691326	TRRUST	unknown	human	human
etri_08672	SPI1	NCF1	6688	653361	6688	653361	9211934	TFe	unknown	human	human
etri_19736	SPI1	SPI1	6688	6688	6688	6688	7478579	TFe	unknown	human	human
etri_19737	SPI1	BPI	6688	671	6688	671	14623259	TFe	unknown	human	human
etri_19737	SPI1	BPI	6688	671	6688	671	14623259	TRRUST	unknown	human	human
etri_19738	SPI1	STAT3	6688	6774	6688	6774	24429361	TRRUST	unknown	human	human
etri_08687	SPI1	TAL1	6688	6886	6688	6886	16298389	TFe	unknown	human	human
etri_08701	SPI1	BTK	6688	695	6688	695	10362515	TRRUST	unknown	human	human
etri_08690	SPI1	TLR4	6688	7099	6688	7099	10734131	InnateDB	unknown	human	human
etri_08690	SPI1	TLR4	6688	7099	6688	7099	10734131	TFe	unknown	human	human
etri_08690	SPI1	TLR4	6688	7099	6688	7099	10734131	TRRUST	unknown	human	human
etri_08690	SPI1	TLR4	6688	7099	6688	7099	16785240	TRRUST	activation	human	human
etri_08690	SPI1	TLR4	6688	7099	6688	7099	17623651	TFe	unknown	human	human
etri_08690	SPI1	TLR4	6688	7099	6688	7099	20956019	TRRUST	activation	human	human
etri_08691	SPI1	TNF	6688	7124	6688	7124	10748079	CytReg	unknown	human	human
etri_08691	SPI1	TNF	6688	7124	6688	7124	10748079	TRRUST	unknown	human	human
etri_08691	SPI1	TNF	6688	7124	6688	7124	18802049	CytReg	unknown	human	human
etri_08691	SPI1	TNF	6688	7124	6688	7124	19646961	CytReg	activation	human	human
etri_08691	SPI1	TNF	6688	7124	6688	7124	25567680	CytReg	activation	human	human
etri_08691	SPI1	TNF	6688	7124	6688	7124	8998076	CytReg	unknown	human	human
etri_19739	SPI1	C3AR1	6688	719	6688	719	21402921	ENdb	unknown	human	human
etri_19740	SPI1	TNFSF4	6688	7292	6688	7292	27708417	CytReg	activation	human	human
etri_19741	SPI1	VAV1	6688	7409	6688	7409	11835402	TFe	unknown	human	human
etri_19742	SPI1	VIP	6688	7432	6688	7432	16973891	TFe	unknown	human	human
etri_19743	SPI1	WAS	6688	7454	6688	7454	10066431	TRRUST	unknown	human	human
etri_19744	SPI1	BTG2	6688	7832	6688	7832	21402921	ENdb	unknown	human	human
etri_19745	SPI1	PARG	6688	8505	6688	8505	19076642	HTRIdb_LC	unknown	human	human
etri_19745	SPI1	PARG	6688	8505	6688	8505	19076642	TRRUST	repression	human	human
etri_19746	SPI1	RUNX1	6688	861	6688	861	26374622	ENdb	unknown	human	human
etri_19747	SPI1	TNFSF10	6688	8743	6688	8743	28481873	CytReg	activation	human	human
etri_19748	SPI1	TNFRSF11A	6688	8792	6688	8792	16083856	TRRUST	unknown	human	human
etri_19749	SPI1	LIMD1	6688	8994	6688	8994	21402070	InnateDB	unknown	human	human
etri_19750	SPI1	ZNF300	6688	91975	6688	91975	20471086	HTRIdb_LC	unknown	human	human
etri_19750	SPI1	ZNF300	6688	91975	6688	91975	20471086	TRRUST	unknown	human	human
etri_19751	SPI1	MS4A1	6688	931	6688	931	11226004	TRRUST	unknown	human	human
etri_19751	SPI1	MS4A1	6688	931	6688	931	15892171	TRRUST	unknown	human	human
etri_19751	SPI1	MS4A1	6688	931	6688	931	19769942	TRRUST	unknown	human	human
etri_19751	SPI1	MS4A1	6688	931	6688	931	9354667	InnateDB	unknown	human	human
etri_19751	SPI1	MS4A1	6688	931	6688	931	9354667	TFe	unknown	human	human
etri_19752	SPI1	CD22	6688	933	6688	933	15892171	TRRUST	unknown	human	human
etri_19753	SPI1	CD163	6688	9332	6688	9332	10725797	TRRUST	unknown	human	human
etri_19754	SPI1	SCARB1	6688	949	6688	949	8007948	TRRUST	unknown	human	human
etri_19755	SPI1	SCARB2	6688	950	6688	950	8007948	TRRUST	unknown	human	human
etri_08703	SPI1	CD40	6688	958	6688	958	10823830	TFe	unknown	human	human
etri_08703	SPI1	CD40	6688	958	6688	958	10823830	TRRUST	activation	human	human
etri_19756	SPI1	CD47	6688	961	6688	961	10542290	TFe	unknown	human	human
etri_19757	SPI1	ISG15	6688	9636	6688	9636	12055236	InnateDB	unknown	human	human
etri_19674	SPI1	CD68	6688	968	6688	968	12676954	InnateDB	unknown	human	human
etri_19674	SPI1	CD68	6688	968	6688	968	12676954	TFe	unknown	human	human
etri_19674	SPI1	CD68	6688	968	6688	968	12676954	TRRUST	repression	human	human
etri_19758	SPIB	IL7	6689	3574	6689	3574	22698399	CytReg	unknown	human	human
etri_19759	SPIB	IL10	6689	3586	6689	3586	20072143	CytReg	unknown	human	human
etri_19759	SPIB	IL10	6689	3586	6689	3586	20072143	HTRIdb_LC	unknown	human	human
etri_19759	SPIB	IL10	6689	3586	6689	3586	22698399	CytReg	unknown	human	human
etri_19760	SPIB	IRF7	6689	3665	6689	3665	22698399	TRRUST	repression	human	human
etri_19761	SPIB	PRDM1	6689	639	6689	639	18552212	TFe	unknown	human	human
etri_19762	SPIB	XBP1	6689	7494	6689	7494	18552212	TFe	unknown	human	human
etri_19763	SPIB	TNFSF10	6689	8743	6689	8743	22698399	CytReg	unknown	human	human
etri_13101	SPIB	CD40	6689	958	6689	958	10823830	TRRUST	activation	human	human
etri_19764	PBRM1	IL10	55193	3586	66923	16153	22336179	TRRUST	repression	mouse	mouse
etri_19765	SMARCA2	ALPL	6595	249	67155	11647	22270475	InnateDB	unknown	mouse	mouse
etri_19766	SMARCA2	Calm1	6595	12313	67155	12313	23963727	TRRUST	activation	mouse	mouse
etri_19767	SMARCA2	CCNA2	6595	890	67155	12428	15225547	TRRUST	unknown	mouse	mouse
etri_19768	SMARCA2	CD44	6595	960	67155	12505	15867346	TRRUST	activation	mouse	mouse
etri_19769	SMARCA2	CDH1	6595	999	67155	12550	15867346	TRRUST	activation	mouse	mouse
etri_19770	SMARCA2	TMEM50A	6595	23585	67155	71817	24042015	TRRUST	unknown	mouse	mouse
etri_19771	BRCA1	CDH3	672	1001	672	1001	19882246	TRRUST	unknown	human	human
etri_19771	BRCA1	CDH3	672	1001	672	1001	22120723	TRRUST	repression	human	human
etri_01281	BRCA1	CDKN1A	672	1026	672	1026	10196224	TRRUST	unknown	human	human
etri_01281	BRCA1	CDKN1A	672	1026	672	1026	11394910	TRRUST	unknown	human	human
etri_01281	BRCA1	CDKN1A	672	1026	672	1026	12647291	TRRUST	unknown	human	human
etri_01281	BRCA1	CDKN1A	672	1026	672	1026	16735508	TRRUST	activation	human	human
etri_01281	BRCA1	CDKN1A	672	1026	672	1026	18025037	TRRUST	activation	human	human
etri_01281	BRCA1	CDKN1A	672	1026	672	1026	21245169	TRRUST	activation	human	human
etri_01281	BRCA1	CDKN1A	672	1026	672	1026	9926942	TRRUST	unknown	human	human
etri_19772	BRCA1	CDKN1B	672	1027	672	1027	16331276	TRRUST	unknown	human	human
etri_19772	BRCA1	CDKN1B	672	1027	672	1027	18025037	TRRUST	activation	human	human
etri_19773	BRCA1	IRF9	672	10379	672	10379	12212615	TRRUST	activation	human	human
etri_19774	BRCA1	FST	672	10468	672	10468	22685544	TRRUST	activation	human	human
etri_19775	BRCA1	CTSD	672	1509	672	1509	11244506	TRRUST	repression	human	human
etri_19776	BRCA1	CYP1A1	672	1543	672	1543	16567799	HTRIdb_LC	unknown	human	human
etri_19776	BRCA1	CYP1A1	672	1543	672	1543	16567799	TRRUST	unknown	human	human
etri_19777	BRCA1	CYP1B1	672	1545	672	1545	16567799	HTRIdb_LC	unknown	human	human
etri_19777	BRCA1	CYP1B1	672	1545	672	1545	16567799	TRRUST	unknown	human	human
etri_19778	BRCA1	CYP19A1	672	1588	672	1588	16940443	HTRIdb_LC	unknown	human	human
etri_19778	BRCA1	CYP19A1	672	1588	672	1588	19445691	TRRUST	unknown	human	human
etri_19778	BRCA1	CYP19A1	672	1588	672	1588	21087664	TRRUST	activation	human	human
