DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	TF_Entrez_ID_Human	Target_Entrez_ID_Human	TF_Entrez_ID	Target_Entrez_ID	PubMed_ID	TF_Species	Target_Species	Experiment_Type	Context_Type	Cell_Type	Age	TFBS	Mode
tri_0633	exp_0918	MECP2	SLC25A4	4204	291	17257	11739	20504995	mouse	mouse	perturbation	primary_tissue	UBERON_0002037	P152	not_applicable	repression
tri_0633	exp_0919	MECP2	SLC25A4	4204	291	17257	11739	20504995	mouse	mouse	perturbation	primary_tissue	UBERON_0000955	P152	not_applicable	repression
tri_0633	exp_0921	MECP2	SLC25A4	4204	291	17257	11739	20504995	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	repression
tri_0634	exp_1920	MECP2	PCDHB1	4204	29930	4204	29930	21824415	human	human	binding	cell_line	CLO_0009015	not_applicable	proximal	not_applicable
tri_0634	exp_1922	MECP2	PCDHB1	4204	29930	4204	29930	21824415	human	human	perturbation	cell_line	CLO_0009015	not_applicable	not_applicable	repression
tri_0634	exp_1921	MECP2	PCDHB1	4204	29930	4204	29930	21824415	human	human	reporter	cell_line	CLO_0009015	not_applicable	proximal	repression
tri_0634	exp_1926	MECP2	PCDHB1	4204	29930	17257	93872	21824415	mouse	mouse	perturbation	primary_tissue	UBERON_0001870	unknown	not_applicable	repression
tri_0635	exp_1923	MECP2	PCDH7	4204	5099	4204	5099	21824415	human	human	binding	cell_line	CLO_0009015	not_applicable	proximal	not_applicable
tri_0635	exp_1925	MECP2	PCDH7	4204	5099	4204	5099	21824415	human	human	perturbation	cell_line	CLO_0009015	not_applicable	not_applicable	repression
tri_0635	exp_1924	MECP2	PCDH7	4204	5099	4204	5099	21824415	human	human	reporter	cell_line	CLO_0009015	not_applicable	proximal	repression
tri_0635	exp_1927	MECP2	PCDH7	4204	5099	17257	54216	21824415	mouse	mouse	perturbation	primary_tissue	UBERON_0001870	unknown	not_applicable	repression
tri_1266	exp_3263	TCF4	CDKN1A	6925	1026	6925	1026	20947825	human	human	reporter	primary_cell	CL_0000359	unknown	unknown	activation
tri_1266	exp_3262	TCF4	CDKN1A	6925	1026	21413	12575	20947825	mouse	mouse	binding	primary_cell	CL_0000359	unknown	unknown	not_applicable
tri_1267	exp_2435	TCF4	DCT	6925	1638	21413	13190	11382753	mouse	mouse	perturbation	cell_line	BTO_0000849	not_applicable	not_applicable	repression
tri_1267	exp_2434	TCF4	DCT	6925	1638	21413	13190	11382753	mouse	mouse	reporter	cell_line	BTO_0000849	not_applicable	unknown	repression
tri_1270	exp_1460	TCF4	LEF1	6925	51176	6925	51176	17335794	human	human	binding	primary_tissue	UBERON_0004802	P0	proximal	not_applicable
tri_1270	exp_1461	TCF4	LEF1	6925	51176	6925	51176	17335794	human	human	reporter	cell_line	CLO_0002596	not_applicable	proximal	activation
tri_1271	exp_3872	TCF4	BMP7	6925	655	21413	12162	27752241	mouse	mouse	binding	primary_tissue	UBERON_0001950	E14.5	unknown	not_applicable
tri_1271	exp_3874	TCF4	BMP7	6925	655	21413	12162	27752241	mouse	mouse	perturbation	primary_cell	EFO_0004039	E12.5	not_applicable	repression
tri_1271	exp_3873	TCF4	BMP7	6925	655	21413	12162	27752241	mouse	mouse	reporter	cell_line	CLO_0001230	not_applicable	unknown	repression
tri_1272	exp_2431	TCF4	TYR	6925	7299	21413	22173	11382753	mouse	mouse	perturbation	cell_line	BTO_0000849	not_applicable	not_applicable	repression
tri_1272	exp_2430	TCF4	TYR	6925	7299	21413	22173	11382753	mouse	mouse	reporter	cell_line	BTO_0000849	not_applicable	unknown	repression
tri_1273	exp_2433	TCF4	TYRP1	6925	7306	21413	22178	11382753	mouse	mouse	perturbation	cell_line	BTO_0000849	not_applicable	not_applicable	repression
tri_1273	exp_2432	TCF4	TYRP1	6925	7306	21413	22178	11382753	mouse	mouse	reporter	cell_line	BTO_0000849	not_applicable	unknown	repression
tri_1260	exp_1614	TAL1	LMO2	6886	4005	21349	16909	19171877	mouse	mouse	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_1262	exp_1450	TAL1	NFE2	6886	4778	6886	4778	16763211	human	human	binding	cell_line	CLO_0007668	not_applicable	unknown	not_applicable
tri_1262	exp_1451	TAL1	NFE2	6886	4778	6886	4778	16763211	human	human	binding	cell_line	CLO_0007059	not_applicable	unknown	not_applicable
tri_1262	exp_1452	TAL1	NFE2	6886	4778	6886	4778	16763211	human	human	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_1262	exp_1453	TAL1	NFE2	6886	4778	21349	18022	16763211	mouse	mouse	perturbation	primary_cell	CL_0000233	unknown	not_applicable	activation
tri_1263	exp_2722	TAL1	CCND1	6886	595	21349	12443	16368887	mouse	mouse	binding	cell_line	EFO_0002937	not_applicable	unknown	not_applicable
tri_1263	exp_2723	TAL1	CCND1	6886	595	21349	12443	16368887	mouse	mouse	reporter	cell_line	EFO_0002887	not_applicable	unknown	activation
tri_1257	exp_3568	TAL1	PDZK1IP1	6886	10158	21349	67182	23319051	mouse	mouse	perturbation	primary_tissue	UBERON_0002106	E12.5	not_applicable	activation
tri_1257	exp_3569	TAL1	PDZK1IP1	6886	10158	21349	67182	23319051	mouse	mouse	perturbation	primary_tissue	UBERON_0002371	E12.5	not_applicable	activation
tri_0260	exp_0464	EGR4	SYNPO	1961	11346	1961	11346	25411851	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_0260	exp_0466	EGR4	SYNPO	1961	11346	1961	11346	25411851	human	human	perturbation	cell_line	CLO_0037043	not_applicable	not_applicable	activation
tri_0260	exp_0467	EGR4	SYNPO	1961	11346	1961	11346	25411851	human	human	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	activation
tri_0260	exp_0465	EGR4	SYNPO	1961	11346	1961	11346	25411851	human	human	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_0261	exp_0460	EGR4	DLX5	1961	1749	1961	1749	25411851	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_0261	exp_0462	EGR4	DLX5	1961	1749	1961	1749	25411851	human	human	perturbation	cell_line	CLO_0037043	not_applicable	not_applicable	activation
tri_0261	exp_0463	EGR4	DLX5	1961	1749	1961	1749	25411851	human	human	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	activation
tri_0261	exp_0461	EGR4	DLX5	1961	1749	1961	1749	25411851	human	human	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_0262	exp_0468	EGR4	RAB15	1961	376267	1961	376267	25411851	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_0262	exp_0470	EGR4	RAB15	1961	376267	1961	376267	25411851	human	human	perturbation	cell_line	CLO_0037043	not_applicable	not_applicable	activation
tri_0262	exp_0471	EGR4	RAB15	1961	376267	1961	376267	25411851	human	human	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	activation
tri_0262	exp_0469	EGR4	RAB15	1961	376267	1961	376267	25411851	human	human	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_0263	exp_0472	EGR4	SAMD5	1961	389432	1961	389432	25411851	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_0263	exp_0474	EGR4	SAMD5	1961	389432	1961	389432	25411851	human	human	perturbation	cell_line	CLO_0037043	not_applicable	not_applicable	activation
tri_0263	exp_0475	EGR4	SAMD5	1961	389432	1961	389432	25411851	human	human	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	activation
tri_0263	exp_0473	EGR4	SAMD5	1961	389432	1961	389432	25411851	human	human	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_0264	exp_0476	EGR4	PTHLH	1961	5744	1961	5744	25411851	human	human	binding	cell_line	CLO_0051650	not_applicable	unknown	not_applicable
tri_0264	exp_0478	EGR4	PTHLH	1961	5744	1961	5744	25411851	human	human	perturbation	cell_line	CLO_0051650	not_applicable	not_applicable	activation
tri_0264	exp_0477	EGR4	PTHLH	1961	5744	1961	5744	25411851	human	human	reporter	cell_line	CLO_0051650	not_applicable	unknown	activation
tri_1256	exp_1446	TAL1	PTPRU	6886	10076	6886	10076	16621969	human	human	binding	cell_line	CLO_0007043	not_applicable	unknown	not_applicable
tri_1256	exp_1447	TAL1	PTPRU	6886	10076	6886	10076	16621969	human	human	perturbation	cell_line	CLO_0007043	not_applicable	not_applicable	repression
tri_1259	exp_0031	TAL1	GYPA	6886	2993	6886	2993	14749362	human	human	binding	cell_line	CLO_0009325	not_applicable	unknown	not_applicable
tri_1259	exp_0032	TAL1	GYPA	6886	2993	6886	2993	14749362	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1259	exp_0034	TAL1	GYPA	6886	2993	6886	2993	14749362	human	human	perturbation	cell_line	CLO_0009325	not_applicable	not_applicable	activation
tri_1259	exp_0639	TAL1	GYPA	6886	2993	6886	2993	14749362	human	human	reporter	cell_line	CLO_0008172	not_applicable	unknown	activation
tri_1258	exp_0033	TAL1	Gypa	6886	14934	21349	14934	14749362	mouse	mouse	perturbation	primary_tissue	UBERON_0002107	E14.5	not_applicable	activation
tri_1261	exp_1827	TAL1	MEF2C	6886	4208	6886	4208	21261500	human	human	perturbation	cell_line	CLO_0007043	not_applicable	not_applicable	activation
tri_1264	exp_1448	TAL1	RPS3A	6886	6189	6886	6189	16621969	human	human	binding	cell_line	CLO_0007043	not_applicable	unknown	not_applicable
tri_1264	exp_1449	TAL1	RPS3A	6886	6189	6886	6189	16621969	human	human	perturbation	cell_line	CLO_0007043	not_applicable	not_applicable	repression
tri_0392	exp_0348	GATA4	FGF10	2626	2255	2626	2255	22303449	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0392	exp_0985	GATA4	FGF10	2626	2255	2626	2255	22303449	human	human	reporter	cell_line	CLO_0002120	not_applicable	proximal	activation
tri_0793	exp_0402	NFYA	HSPA1A	4800	3303	4800	193740	24041570	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0794	exp_0402	NFYA	HSPA1B	4800	3304	4800	193740	24041570	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0793	exp_0397	NFYA	HSPA1A	4800	3303	4800	193740	24041570	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0794	exp_0397	NFYA	HSPA1B	4800	3304	4800	193740	24041570	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0793	exp_0407	NFYA	HSPA1A	4800	3303	18044	193740	24041570	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_0794	exp_0407	NFYA	HSPA1B	4800	3304	18044	193740	24041570	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_0793	exp_1064	NFYA	HSPA1A	4800	3303	18044	193740	24041570	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_0794	exp_1064	NFYA	HSPA1B	4800	3304	18044	193740	24041570	mouse	mouse	perturbation	cell_line	CLO_0008154	not_applicable	not_applicable	activation
tri_0393	exp_0609	GATA4	HHEX	2626	3087	14463	15242	10767553	mouse	mouse	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_0393	exp_0610	GATA4	HHEX	2626	3087	14463	15242	10767553	mouse	mouse	reporter	cell_line	CLO_0002597	not_applicable	proximal	activation
tri_0394	exp_2626	GATA4	MEF2C	2626	4208	14463	17260	15253934	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0394	exp_2627	GATA4	MEF2C	2626	4208	14463	17260	15253934	mouse	mouse	perturbation	primary_tissue	UBERON_2001467	E9.5	not_applicable	activation
tri_0390	exp_1039	GATA4	NKX2-5	2626	1482	14463	18091	23307821	mouse	mouse	reporter	cell_line	CLO_0003614	not_applicable	distal	activation
tri_0795	exp_2837	NFYA	CLDN11	4800	5010	18044	18417	17226765	mouse	mouse	binding	cell_line	CLO_0009368	not_applicable	proximal	not_applicable
tri_0795	exp_2842	NFYA	CLDN11	4800	5010	18044	18417	17226765	mouse	mouse	reporter	cell_line	CLO_0009368	not_applicable	proximal	activation
tri_0391	exp_1714	GATA4	CYP2C9	2626	1559	2626	1559	19995889	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0391	exp_1715	GATA4	CYP2C9	2626	1559	14463	1559	19995889	mouse	human	reporter	cell_line	CLO_0009989	not_applicable	proximal	activation
tri_0395	exp_2943	GATA4	MUC2	2626	4583	14463	17831	18336786	mouse	mouse	binding	cell_line	CLO_0002532	not_applicable	proximal	not_applicable
tri_0395	exp_2945	GATA4	MUC2	2626	4583	14463	17831	18336786	mouse	mouse	perturbation	cell_line	CLO_0002532	not_applicable	not_applicable	activation
tri_0395	exp_2944	GATA4	MUC2	2626	4583	14463	17831	18336786	mouse	mouse	reporter	cell_line	CLO_0002532	not_applicable	proximal	activation
tri_0396	exp_2839	GATA4	CLDN11	2626	5010	14463	18417	17226765	mouse	mouse	binding	cell_line	CLO_0009368	not_applicable	proximal	not_applicable
tri_0396	exp_2843	GATA4	CLDN11	2626	5010	14463	18417	17226765	mouse	mouse	reporter	cell_line	CLO_0009368	not_applicable	proximal	activation
tri_0397	exp_2383	GATA4	ACTA2	2626	59	2626	11475	12530967	human	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0397	exp_2384	GATA4	ACTA2	2626	59	14463	11475	12530967	mouse	mouse	reporter	cell_line	CLO_0002640	not_applicable	unknown	activation
tri_0398	exp_3710	GATA4	SGCA	2626	6442	14463	20391	25091331	mouse	mouse	binding	primary_tissue	UBERON_0000948	E17	proximal	not_applicable
tri_0398	exp_3704	GATA4	SGCA	2626	6442	14463	20391	25091331	mouse	mouse	reporter	cell_line	CLO_0002120	not_applicable	proximal	activation
tri_0370	exp_2654	GATA1	IL13	2623	3596	14460	16163	15494506	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0370	exp_2655	GATA1	IL13	2623	3596	14460	16163	15494506	mouse	mouse	reporter	cell_line	CUSTOM_PT18_cell	not_applicable	proximal	activation
tri_0372	exp_0183	GATA1	WT1	2623	7490	2623	7490	19212333	human	human	binding	cell_line	CLO_0007059	not_applicable	unknown	not_applicable
tri_0372	exp_0182	GATA1	WT1	2623	7490	2623	7490	19212333	human	human	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_0372	exp_0179	GATA1	WT1	2623	7490	2623	7490	19212333	human	human	perturbation	cell_line	CLO_0007059	not_applicable	not_applicable	activation
tri_0372	exp_0180	GATA1	WT1	2623	7490	2623	7490	19212333	human	human	perturbation	cell_line	CLO_0003704	not_applicable	not_applicable	activation
tri_0372	exp_0181	GATA1	WT1	2623	7490	2623	7490	19212333	human	human	perturbation	cell_line	CLO_0007043	not_applicable	not_applicable	activation
tri_0372	exp_0184	GATA1	WT1	2623	7490	2623	7490	19212333	human	human	reporter	cell_line	CLO_0007043	not_applicable	unknown	activation
tri_0787	exp_2522	NFKB1	IRF1	4790	3659	18033	16362	12595462	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0788	exp_2520	NFKB1	NOS2	4790	4843	18033	18126	12595462	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0369	exp_0431	GATA1	MS4A2	2623	2206	2623	2206	24639354	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0369	exp_0432	GATA1	MS4A2	2623	2206	2623	2206	24639354	human	human	reporter	cell_line	CLO_0051650	not_applicable	proximal	activation
tri_0368	exp_0423	GATA1	FCER1A	2623	2205	2623	2205	24639354	human	human	binding	primary_cell	CL_0000097	unknown	proximal	not_applicable
tri_0368	exp_0424	GATA1	FCER1A	2623	2205	2623	2205	24639354	human	human	perturbation	primary_cell	CL_0000097	unknown	not_applicable	activation
tri_0785	exp_0405	NFKB1	HSPA1A	4790	3303	4790	193740	24041570	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0786	exp_0405	NFKB1	HSPA1B	4790	3304	4790	193740	24041570	human	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0785	exp_0400	NFKB1	HSPA1A	4790	3303	4790	193740	24041570	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0786	exp_0400	NFKB1	HSPA1B	4790	3304	4790	193740	24041570	human	mouse	reporter	cell_line	CLO_0001230	not_applicable	proximal	activation
tri_0785	exp_0409	NFKB1	HSPA1A	4790	3303	18033	193740	24041570	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_0786	exp_0409	NFKB1	HSPA1B	4790	3304	18033	193740	24041570	mouse	mouse	binding	cell_line	CLO_0008154	not_applicable	proximal	not_applicable
tri_0367	exp_1906	GATA1	COPS5	2623	10987	2623	10987	21689417	human	human	binding	cell_line	CLO_0007606	not_applicable	proximal	not_applicable
tri_0367	exp_1905	GATA1	COPS5	2623	10987	2623	10987	21689417	human	human	reporter	cell_line	CLO_0007606	not_applicable	proximal	activation
tri_0789	exp_2852	NFKB1	MYOZ2	4790	51778	18033	59006	17341303	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0789	exp_2853	NFKB1	MYOZ2	4790	51778	18033	59006	17341303	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_0371	exp_2835	GATA1	CLDN11	2623	5010	14460	18417	17226765	mouse	mouse	binding	cell_line	CLO_0009368	not_applicable	proximal	not_applicable
tri_0371	exp_2836	GATA1	CLDN11	2623	5010	14460	18417	17226765	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0371	exp_2841	GATA1	CLDN11	2623	5010	14460	18417	17226765	mouse	mouse	reporter	cell_line	CLO_0009368	not_applicable	proximal	activation
tri_0790	exp_2854	NFKB1	MYOZ1	4790	58529	18033	59011	17341303	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_0532	exp_2955	HOXD13	DACH1	3239	1602	3239	1602	18407260	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_0532	exp_2959	HOXD13	DACH1	3239	1602	15433	13134	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_0532	exp_2963	HOXD13	DACH1	3239	1602	15433	13134	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_0532	exp_2967	HOXD13	DACH1	3239	1602	15433	13134	18407260	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	activation
tri_0533	exp_2957	HOXD13	FBN1	3239	2200	3239	2200	18407260	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_0533	exp_2961	HOXD13	FBN1	3239	2200	15433	14118	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_0533	exp_2965	HOXD13	FBN1	3239	2200	15433	14118	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_0533	exp_2969	HOXD13	FBN1	3239	2200	15433	14118	18407260	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	activation
tri_0534	exp_2956	HOXD13	BARX1	3239	56033	3239	56033	18407260	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_0534	exp_2960	HOXD13	BARX1	3239	56033	15433	12022	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_0534	exp_2964	HOXD13	BARX1	3239	56033	15433	12022	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_0534	exp_2968	HOXD13	BARX1	3239	56033	15433	12022	18407260	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	repression
tri_0535	exp_2954	HOXD13	HAND2	3239	9464	3239	9464	18407260	human	human	binding	cell_line	CLO_0009210	not_applicable	unknown	not_applicable
tri_0535	exp_2958	HOXD13	HAND2	3239	9464	15433	15111	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E11.5	unknown	not_applicable
tri_0535	exp_2962	HOXD13	HAND2	3239	9464	15433	15111	18407260	mouse	mouse	binding	primary_tissue	UBERON_0002101	E13.5	unknown	not_applicable
tri_0535	exp_2966	HOXD13	HAND2	3239	9464	15433	15111	18407260	mouse	mouse	reporter	cell_line	CLO_0008302	not_applicable	unknown	activation
tri_0782	exp_3325	NFE2L2	IL10	4780	3586	4780	3586	21454555	human	human	binding	cell_line	CLO_0003704	not_applicable	unknown	not_applicable
tri_0782	exp_3327	NFE2L2	IL10	4780	3586	18024	16153	21454555	mouse	mouse	binding	primary_tissue	UBERON_0002107	unknown	unknown	not_applicable
tri_1406	exp_2707	RUNX2	IBSP	860	3381	12393	15891	16000302	mouse	mouse	binding	cell_line	CLO_0007586	not_applicable	proximal	not_applicable
tri_1406	exp_2708	RUNX2	IBSP	860	3381	12393	15891	16000302	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_1406	exp_2709	RUNX2	IBSP	860	3381	12393	15891	16000302	mouse	mouse	perturbation	cell_line	EFO_0002816	not_applicable	not_applicable	activation
tri_1406	exp_2706	RUNX2	IBSP	860	3381	12393	15891	16000302	mouse	mouse	reporter	cell_line	EFO_0002816	not_applicable	proximal	activation
tri_0779	exp_1742	NFE2L2	CFTR	4780	1080	4780	1080	20309604	human	human	binding	cell_line	CLO_0001925	not_applicable	proximal	not_applicable
tri_0779	exp_1744	NFE2L2	CFTR	4780	1080	4780	1080	20309604	human	human	perturbation	cell_line	CLO_0001925	not_applicable	not_applicable	repression
tri_0779	exp_1743	NFE2L2	CFTR	4780	1080	4780	1080	20309604	human	human	reporter	cell_line	CLO_0001925	not_applicable	proximal	repression
tri_0780	exp_1745	NFE2L2	NQO1	4780	1728	4780	1728	20309604	human	human	binding	cell_line	CLO_0001925	not_applicable	proximal	not_applicable
tri_0780	exp_1747	NFE2L2	NQO1	4780	1728	4780	1728	20309604	human	human	perturbation	cell_line	CLO_0001925	not_applicable	not_applicable	repression
tri_0780	exp_1746	NFE2L2	NQO1	4780	1728	4780	1728	20309604	human	human	reporter	cell_line	CLO_0001925	not_applicable	proximal	repression
tri_1409	exp_2826	RUNX2	FGF18	860	8817	12393	14172	17158875	mouse	mouse	binding	cell_line	CLO_0007582	not_applicable	unknown	not_applicable
tri_1409	exp_2830	RUNX2	FGF18	860	8817	12393	14172	17158875	mouse	mouse	perturbation	cell_line	CLO_0007582	not_applicable	not_applicable	activation
tri_0747	exp_3939	MYOD1	DES	4654	1674	17927	13346	8062833	mouse	mouse	reporter	cell_line	CLO_0002120	not_applicable	unknown	activation
tri_0972	exp_1000	BCL11A	FRZB	53335	2487	14025	20378	22491945	mouse	mouse	binding	primary_tissue	UBERON_0002240	E14.5	proximal	not_applicable
tri_0972	exp_1001	BCL11A	FRZB	53335	2487	14025	20378	22491945	mouse	mouse	perturbation	primary_tissue	UBERON_0002240	E16.5	not_applicable	activation
tri_1088	exp_3502	BCL11B	NOTCH1	64919	4851	58208	18128	23015591	mouse	mouse	binding	primary_cell	CL_0000312	P0	proximal	not_applicable
tri_1088	exp_3503	BCL11B	NOTCH1	64919	4851	58208	18128	23015591	mouse	mouse	perturbation	primary_tissue	UBERON_0002097	E14.5	not_applicable	activation
tri_1088	exp_3504	BCL11B	NOTCH1	64919	4851	58208	18128	23015591	mouse	mouse	perturbation	primary_tissue	UBERON_0002097	E16.5	not_applicable	activation
tri_1088	exp_3501	BCL11B	NOTCH1	64919	4851	58208	18128	23015591	mouse	mouse	reporter	primary_cell	CL_0000312	P0	proximal	activation
tri_0746	exp_3108	MYOD1	PPARGC1A	4654	10891	17927	10891	19553684	mouse	human	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_0746	exp_3106	MYOD1	PPARGC1A	4654	10891	17927	19017	19553684	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_0750	exp_2538	MYOD1	RB1	4654	5925	17927	19645	12665587	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0750	exp_2539	MYOD1	RB1	4654	5925	17927	19645	12665587	mouse	mouse	reporter	cell_line	EFO_0002816	not_applicable	proximal	activation
tri_0751	exp_2758	MYOD1	SGCA	4654	6442	17927	20391	16797743	mouse	mouse	binding	cell_line	CLO_0052294	not_applicable	proximal	not_applicable
tri_0751	exp_0114	MYOD1	SGCA	4654	6442	17927	20391	18078839	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0751	exp_2759	MYOD1	SGCA	4654	6442	17927	20391	16797743	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_0751	exp_0835	MYOD1	SGCA	4654	6442	17927	20391	18078839	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	proximal	activation
tri_0751	exp_3707	MYOD1	SGCA	4654	6442	17927	20391	25091331	mouse	mouse	reporter	cell_line	CLO_0002071	not_applicable	unknown	activation
tri_0778	exp_0248	NFE2L2	ABCC4	4780	10257	4780	10257	20395535	human	human	binding	cell_line	CLO_0003704	not_applicable	proximal	not_applicable
tri_0778	exp_0249	NFE2L2	ABCC4	4780	10257	4780	10257	20395535	human	human	binding	in-vitro	not_applicable	not_applicable	proximal	not_applicable
tri_0778	exp_0251	NFE2L2	ABCC4	4780	10257	18024	10257	20395535	mouse	human	reporter	cell_line	CLO_0003704	not_applicable	proximal	activation
tri_0781	exp_3328	NFE2L2	IL1RN	4780	3557	4780	3557	21454555	human	human	perturbation	cell_line	CLO_0003704	not_applicable	not_applicable	activation
tri_1405	exp_2651	RUNX2	ALPL	860	249	12393	11647	15383550	mouse	mouse	reporter	cell_line	CLO_0052294	not_applicable	unknown	activation
tri_1407	exp_0892	RUNX2	LEF1	860	51176	12393	16842	19650108	mouse	mouse	binding	cell_line	BTO_0002648	not_applicable	unknown	not_applicable
tri_1407	exp_0893	RUNX2	LEF1	860	51176	12393	16842	19650108	mouse	mouse	binding	in-vitro	not_applicable	not_applicable	unknown	not_applicable
tri_1407	exp_0895	RUNX2	LEF1	860	51176	12393	16842	19650108	mouse	mouse	perturbation	primary_cell	CL_2000058	unknown	not_applicable	activation
tri_1407	exp_3258	RUNX2	LEF1	860	51176	12393	16842	20890621	mouse	mouse	perturbation	primary_cell	CL_0000138	E18.5	not_applicable	activation
tri_1407	exp_0894	RUNX2	LEF1	860	51176	12393	16842	19650108	mouse	mouse	reporter	cell_line	EFO_0002816	not_applicable	unknown	activation
tri_0745	exp_3696	MYOD1	CDKN1C	4654	1028	17927	12577	25005473	mouse	mouse	binding	primary_tissue	UBERON_0002102	E11.5	unknown	not_applicable
tri_0745	exp_3697	MYOD1	CDKN1C	4654	1028	17927	12577	25005473	mouse	mouse	reporter	cell_line	CLO_0002071	not_applicable	unknown	activation
tri_0748	exp_3589	MYOD1	H19	4654	283120	17927	14955	23406902	mouse	mouse	perturbation	primary_tissue	UBERON_0001103	E18.5	not_applicable	activation
tri_0748	exp_3590	MYOD1	H19	4654	283120	17927	14955	23406902	mouse	mouse	perturbation	primary_tissue	UBERON_0002101	E18.5	not_applicable	activation
tri_0749	exp_3187	MYOD1	ANK1	4654	286	17927	11733	20142475	mouse	mouse	reporter	cell_line	CLO_0002596	not_applicable	proximal	activation
tri_0783	exp_1805	NFE2L2	ATF4	4780	468	4780	468	21087962	human	human	binding	cell_line	CLO_0001750	not_applicable	proximal	not_applicable
