DTRI_ID	Experiment_ID	TF_Symbol_Human	Target_Symbol_Human	Experiment_Type	Method	TF_Source_Type
tri_22994	exp_0221	JUN	HBG2	binding	chip	not_applicable
tri_22994	exp_0223	JUN	HBG2	binding	emsa	cell_line
tri_23019	exp_3692	MECP2	EHMT2	binding	chip	not_applicable
tri_23020	exp_0917	MECP2	SLC25A4	binding	chip	not_applicable
tri_23021	exp_1920	MECP2	PCDHB1	binding	chip	not_applicable
tri_23022	exp_1923	MECP2	PCDH7	binding	chip	not_applicable
tri_23040	exp_2738	MEIS1	FLT3	binding	chip	not_applicable
tri_23041	exp_1784	MEIS1	KRT19	binding	emsa	cell_line
tri_23041	exp_3253	MEIS1	KRT19	binding	emsa	cell_line
tri_23042	exp_2480	MEIS1	PAX6	binding	emsa	unknown
tri_23043	exp_3665	MEIS1	PTCH1	binding	chip	not_applicable
tri_23359	exp_3620	NR2F2	MYL2	binding	chip	not_applicable
tri_23360	exp_3618	NR2F2	IRX4	binding	chip	not_applicable
tri_23361	exp_3613	NR2F2	TBX5	binding	chip	not_applicable
tri_23362	exp_3446	NR2F2	NRP2	binding	chip	not_applicable
tri_23404	exp_3261	RUNX2	TCF7	binding	chip	not_applicable
tri_01776	exp_1579	ATF4	ASNS	binding	chip	not_applicable
tri_03773	exp_3946	STAT1	NOS2	binding	emsa	cell_line
tri_03818	exp_1454	STAT1	AGT	binding	chip	not_applicable
tri_03818	exp_1455	STAT1	AGT	binding	emsa	cell_line
tri_04256	exp_3974	STAT1	not_applicable	binding	emsa	primary_tissue
tri_04594	exp_0062	TCF4	IL2RA	binding	chip	not_applicable
tri_07926	exp_0494	TCF4	CD36	binding	chip	not_applicable
tri_12199	exp_2545	ATF4	HSPA5	binding	chip	not_applicable
tri_12199	exp_2544	ATF4	HSPA5	binding	emsa	cell_line
tri_12202	exp_1955	ATF4	MCL1	binding	chip	not_applicable
tri_20221	exp_3380	NEUROG2	NEUROD1	binding	chip	not_applicable
tri_20221	exp_3463	NEUROG2	NEUROD1	binding	chip	not_applicable
tri_20673	exp_0952	OLIG2	SOX10	binding	chip	not_applicable
tri_20673	exp_0953	OLIG2	SOX10	binding	chip	not_applicable
tri_20673	exp_0954	OLIG2	SOX10	binding	emsa	cell_line
tri_22675	exp_1443	OLIG2	CDKN1B	binding	emsa	cell_line
tri_22680	exp_0535	OLIG2	SIGLEC8	binding	chip	not_applicable
tri_22800	exp_0464	EGR4	SYNPO	binding	chip	not_applicable
tri_22801	exp_0460	EGR4	DLX5	binding	chip	not_applicable
tri_22802	exp_0468	EGR4	RAB15	binding	chip	not_applicable
tri_22803	exp_0472	EGR4	SAMD5	binding	chip	not_applicable
tri_22804	exp_0476	EGR4	PTHLH	binding	chip	not_applicable
tri_23083	exp_1587	ATF4	SNCG	binding	chip	not_applicable
tri_23219	exp_1027	NEUROG2	ELAVL4	binding	chip	not_applicable
tri_23219	exp_1028	NEUROG2	ELAVL4	binding	emsa	unknown
tri_23221	exp_0767	NEUROG2	DLL1	binding	chip	not_applicable
tri_23295	exp_3251	STAT1	POU3F1	binding	chip	not_applicable
tri_23324	exp_3262	TCF4	CDKN1A	binding	chip	not_applicable
tri_23326	exp_1460	TCF4	LEF1	binding	chip	not_applicable
tri_23327	exp_3872	TCF4	BMP7	binding	chip	not_applicable
tri_01607	exp_1090	SMAD1	RUNX2	binding	chip	not_applicable
tri_02181	exp_1777	GLI3	TNFRSF10A	binding	chip	not_applicable
tri_05636	exp_3151	DMTF1	AREG	binding	emsa	cell_line
tri_05637	exp_3153	DMTF1	THBS1	binding	emsa	cell_line
tri_05638	exp_3152	DMTF1	JUNB	binding	emsa	cell_line
tri_05639	exp_3150	DMTF1	EGR1	binding	emsa	cell_line
tri_06307	exp_0403	NFYB	HSPA1A	binding	emsa	cell_line
tri_06307	exp_0403	NFYB	HSPA1B	binding	emsa	cell_line
tri_06308	exp_0404	NFYC	HSPA1A	binding	emsa	cell_line
tri_06308	exp_0404	NFYC	HSPA1B	binding	emsa	cell_line
tri_06822	exp_2392	GLI3	GLI1	binding	emsa	primary_tissue
tri_10058	exp_0653	SMAD1	MYC	binding	chip	not_applicable
tri_10058	exp_0654	SMAD1	MYC	binding	emsa	primary_tissue
tri_20122	exp_2538	MYOD1	RB1	binding	emsa	unknown
tri_20126	exp_2758	MYOD1	SGCA	binding	chip	not_applicable
tri_20126	exp_0114	MYOD1	SGCA	binding	emsa	cell_line
tri_21371	exp_2563	SMAD1	MSX2	binding	chip	not_applicable
tri_21763	exp_1143	SP3	DMD	binding	chip	not_applicable
tri_21763	exp_1142	SP3	DMD	binding	emsa	cell_line
tri_22691	exp_3929	ZBTB18	RELN	binding	chip	not_applicable
tri_22692	exp_3927	ZBTB18	ROBO1	binding	chip	not_applicable
tri_22693	exp_3585	ZBTB18	NEUROG2	binding	chip	not_applicable
tri_22694	exp_3928	ZBTB18	SLIT3	binding	chip	not_applicable
tri_22772	exp_1159	DLX1	GAD1	binding	chip	not_applicable
tri_22772	exp_1160	DLX1	GAD1	binding	emsa	primary_tissue
tri_22773	exp_1156	DLX1	GAD2	binding	chip	not_applicable
tri_22773	exp_1157	DLX1	GAD2	binding	emsa	primary_tissue
tri_22774	exp_1165	DLX2	GAD1	binding	chip	not_applicable
tri_22774	exp_1166	DLX2	GAD1	binding	emsa	primary_tissue
tri_22775	exp_1162	DLX2	GAD2	binding	chip	not_applicable
tri_22775	exp_1163	DLX2	GAD2	binding	emsa	primary_tissue
tri_22902	exp_3439	GLI3	CDK6	binding	chip	not_applicable
tri_22902	exp_1177	GLI3	CDK6	binding	emsa	unknown
tri_22920	exp_3893	H3F3A	GLI1	binding	chip	not_applicable
tri_22920	exp_3895	H3F3A	GLI1	binding	chip	not_applicable
tri_22920	exp_3893	H3F3B	GLI1	binding	chip	not_applicable
tri_22920	exp_3895	H3F3B	GLI1	binding	chip	not_applicable
tri_22921	exp_3893	H3F3A	GLI1	binding	chip	not_applicable
tri_22921	exp_3895	H3F3A	GLI1	binding	chip	not_applicable
tri_22921	exp_3893	H3F3B	GLI1	binding	chip	not_applicable
tri_22921	exp_3895	H3F3B	GLI1	binding	chip	not_applicable
tri_23079	exp_3696	MYOD1	CDKN1C	binding	chip	not_applicable
tri_23093	exp_0403	NFYB	HSPA1A	binding	emsa	cell_line
tri_23093	exp_0403	NFYB	HSPA1B	binding	emsa	cell_line
tri_23094	exp_0404	NFYC	HSPA1A	binding	emsa	cell_line
tri_23094	exp_0404	NFYC	HSPA1B	binding	emsa	cell_line
tri_23285	exp_0702	SP3	NECTIN2	binding	chip	not_applicable
tri_23285	exp_0703	SP3	NECTIN2	binding	emsa	cell_line
tri_01233	exp_0213	CDX2	CFTR	binding	emsa	cell_line
tri_01300	exp_0346	ISL1	FGF10	binding	chip	not_applicable
tri_01300	exp_0347	ISL1	FGF10	binding	emsa	cell_line
tri_01546	exp_0698	MSX2	RUNX2	binding	chip	not_applicable
tri_01546	exp_0699	MSX2	RUNX2	binding	emsa	cell_line
tri_01658	exp_3749	FOXA1	NEUROG2	binding	chip	not_applicable
tri_01941	exp_1382	ELK1	MCL1	binding	chip	not_applicable
tri_01941	exp_1383	ELK1	MCL1	binding	emsa	unknown
tri_03623	exp_2874	SMAD4	CDH1	binding	chip	not_applicable
tri_04005	exp_2486	MYB	RAG2	binding	chip	not_applicable
tri_04005	exp_2487	MYB	RAG2	binding	emsa	unknown
tri_05546	exp_3803	BATF	MAF	binding	chip	not_applicable
tri_05659	exp_2887	RBPJ	FCER2	binding	chip	not_applicable
tri_06788	exp_1930	STAT5A	MAF	binding	chip	not_applicable
tri_06789	exp_1933	STAT5B	MAF	binding	chip	not_applicable
tri_07493	exp_0425	SPI1	FCER1A	binding	chip	not_applicable
tri_09899	exp_2500	PDX1	INS	binding	chip	not_applicable
tri_09941	exp_1002	RBPJ	ASCL1	binding	chip	not_applicable
tri_09941	exp_0353	RBPJ	ASCL1	binding	emsa	cell_line
tri_10133	exp_2565	SMAD4	MSX2	binding	chip	not_applicable
tri_10133	exp_2566	SMAD4	MSX2	binding	emsa	cell_line
tri_10718	exp_2375	TBR1	RELN	binding	emsa	cell_line
tri_11074	exp_1685	ZBTB16	MYC	binding	chip	not_applicable
tri_11076	exp_0073	ZBTB16	PBX1	binding	emsa	cell_line
tri_11597	exp_2449	INSM1	INSM1	binding	emsa	unknown
tri_11598	exp_2450	INSM1	NEUROD1	binding	emsa	unknown
tri_11686	exp_2628	ISL1	MEF2C	binding	emsa	unknown
tri_11839	exp_3005	MAFA	G6PC2	binding	emsa	cell_line
tri_11840	exp_3653	MAFA	not_applicable	binding	emsa	primary_tissue
tri_11841	exp_3651	MAFA	INS	binding	emsa	primary_tissue
tri_18224	exp_1684	ZBTB16	LEF1	binding	chip	not_applicable
tri_18438	exp_3502	BCL11B	NOTCH1	binding	chip	not_applicable
tri_19113	exp_2935	FOXA1	MUC2	binding	chip	not_applicable
tri_19113	exp_2936	FOXA1	MUC2	binding	emsa	cell_line
tri_19277	exp_0723	GATA6	MYLK	binding	emsa	cell_line
tri_19288	exp_1342	GATA6	WNT7B	binding	emsa	cell_line
tri_19724	exp_1518	KAT5	COL2A1	binding	chip	not_applicable
tri_19724	exp_1522	KAT5	COL2A1	binding	chip	not_applicable
tri_19724	exp_1517	KAT5	COL2A1	binding	emsa	cell_line
tri_19991	exp_1121	MSX2	DKK1	binding	chip	not_applicable
tri_20005	exp_1483	MTA1	PAX5	binding	chip	not_applicable
tri_20005	exp_1484	MTA1	PAX5	binding	chip	not_applicable
tri_20005	exp_1485	MTA1	PAX5	binding	chip	not_applicable
tri_20790	exp_3547	PDX1	ST18	binding	chip	not_applicable
tri_22119	exp_2088	TFAP2A	HOXA7	binding	chip	not_applicable
tri_22120	exp_2092	TFAP2A	HOXA9	binding	chip	not_applicable
tri_22135	exp_0979	TFAP2D	BHLHE23	binding	chip	not_applicable
tri_22136	exp_0975	TFAP2D	POU4F3	binding	chip	not_applicable
tri_22136	exp_0976	TFAP2D	POU4F3	binding	emsa	unknown
tri_22690	exp_1150	CDX2	TAL1	binding	chip	not_applicable
tri_22690	exp_1151	CDX2	TAL1	binding	emsa	cell_line
tri_22697	exp_3796	BATF	IL4	binding	chip	not_applicable
tri_22698	exp_3792	BATF	IRF4	binding	chip	not_applicable
tri_22699	exp_3303	TBR1	FEZF2	binding	chip	not_applicable
tri_22699	exp_3300	TBR1	FEZF2	binding	chip	not_applicable
tri_22805	exp_0231	ELK1	ZC3H12A	binding	chip	not_applicable
tri_22806	exp_2912	EP300	SP7	binding	chip	not_applicable
tri_22807	exp_1762	EP300	RHOA	binding	chip	not_applicable
tri_22808	exp_1974	EP300	SKP2	binding	chip	not_applicable
tri_22809	exp_0370	EPAS1	PROX1	binding	chip	not_applicable
tri_22809	exp_0372	EPAS1	PROX1	binding	emsa	cell_line
tri_22810	exp_2262	EPAS1	PRDX2	binding	chip	not_applicable
tri_22823	exp_3925	FOXG1	RELN	binding	chip	not_applicable
tri_22824	exp_3921	FOXG1	ROBO1	binding	chip	not_applicable
tri_22825	exp_3923	FOXG1	SLIT3	binding	chip	not_applicable
tri_22890	exp_2838	GATA6	CLDN11	binding	emsa	cell_line
tri_22990	exp_2451	INSM1	PAX6	binding	emsa	unknown
tri_22991	exp_3008	PDX1	G6PC2	binding	emsa	cell_line
tri_23060	exp_1829	MYB	RUNX1	binding	chip	not_applicable
tri_23165	exp_2749	PKNOX1	NR5A1	binding	chip	not_applicable
tri_23165	exp_2750	PKNOX1	NR5A1	binding	emsa	unknown
tri_23166	exp_3645	PKNOX1	INPPL1	binding	chip	not_applicable
tri_23234	exp_3513	BCL11B	EGFR	binding	chip	not_applicable
tri_23235	exp_3505	BCL11B	KRT8	binding	chip	not_applicable
tri_23287	exp_2177	SPI1	NR1I2	binding	chip	not_applicable
tri_23287	exp_2178	SPI1	NR1I2	binding	emsa	cell_line
tri_23315	exp_3074	STAT5A	LCN2	binding	chip	not_applicable
tri_23316	exp_1823	STAT5A	MEF2C	binding	chip	not_applicable
tri_23317	exp_3075	STAT5B	LCN2	binding	chip	not_applicable
tri_23318	exp_1825	STAT5B	MEF2C	binding	chip	not_applicable
tri_23358	exp_2084	TFAP2A	MEIS1	binding	chip	not_applicable
tri_23395	exp_3670	TCF7L1	NR5A2	binding	chip	not_applicable
tri_23397	exp_3689	TCF7L1	NEUROG1	binding	chip	not_applicable
tri_23398	exp_3672	TCF7L1	ZIC5	binding	chip	not_applicable
tri_00964	exp_3324	MEF2A	IL10	binding	chip	not_applicable
tri_00964	exp_3326	MEF2A	IL10	binding	chip	not_applicable
tri_01336	exp_3847	RNF2	MEIS2	binding	chip	not_applicable
tri_02840	exp_1670	SNAI1	CDH1	binding	chip	not_applicable
tri_02840	exp_3365	SNAI1	CDH1	binding	chip	not_applicable
tri_05650	exp_2880	NFATC3	CR2	binding	chip	not_applicable
tri_05652	exp_2881	NFKB2	CR2	binding	chip	not_applicable
tri_05655	exp_2883	NFKB2	FCER2	binding	chip	not_applicable
tri_05657	exp_2885	NFATC3	FCER2	binding	chip	not_applicable
tri_09823	exp_1385	NOTCH1	HES1	binding	chip	not_applicable
tri_09823	exp_3382	NOTCH1	HES1	binding	chip	not_applicable
tri_11178	exp_1879	FOXP1	RAG1	binding	chip	not_applicable
tri_11179	exp_1881	FOXP1	RAG2	binding	chip	not_applicable
tri_11769	exp_1334	PHOX2B	PHOX2A	binding	emsa	unknown
tri_18770	exp_2755	E2F4	RB1	binding	chip	not_applicable
tri_18770	exp_2753	E2F4	RB1	binding	emsa	unknown
tri_18970	exp_0757	ETS1	EBF1	binding	emsa	unknown
tri_20088	exp_3174	MYOCD	ACTA2	binding	chip	not_applicable
tri_20090	exp_3173	MYOCD	TAGLN	binding	chip	not_applicable
tri_20467	exp_0929	NKX6-1	MAFA	binding	chip	not_applicable
tri_20467	exp_0930	NKX6-1	MAFA	binding	emsa	cell_line
tri_20623	exp_2980	NR5A1	SOX9	binding	chip	not_applicable
tri_20823	exp_3934	PHOX2A	NCAM1	binding	emsa	unknown
tri_21186	exp_3725	RNF2	FEZF2	binding	chip	not_applicable
tri_22815	exp_2180	ETS1	NR1I2	binding	chip	not_applicable
tri_22817	exp_3840	ETV4	GLI3	binding	emsa	unknown
tri_22818	exp_3842	ETV4	WNT8B	binding	emsa	unknown
tri_22871	exp_2673	NR5A1	VNN1	binding	emsa	unknown
tri_22985	exp_2372	HSF2	ZNF804A	binding	chip	not_applicable
tri_22985	exp_2373	HSF2	ZNF804A	binding	emsa	cell_line
tri_22996	exp_2788	HES5	ASCL1	binding	chip	not_applicable
tri_22997	exp_3851	HES5	ATOH1	binding	chip	not_applicable
tri_23005	exp_3069	LCN2	SLC22A17	binding	chip	not_applicable
tri_23005	exp_3068	LCN2	SLC22A17	binding	chip	not_applicable
tri_23007	exp_1409	PHOX2A	RET	binding	emsa	cell_line
tri_23010	exp_3810	ARNTL	EGR1	binding	chip	not_applicable
tri_23011	exp_1544	ARNTL	NOCT	binding	chip	not_applicable
tri_23089	exp_0937	NFIA	HES1	binding	chip	not_applicable
tri_23089	exp_0938	NFIA	HES1	binding	emsa	primary_tissue
tri_23095	exp_2501	NKX2-2	INS	binding	chip	not_applicable
tri_23095	exp_2502	NKX2-2	INS	binding	emsa	cell_line
tri_23178	exp_0764	POU3F2	DLL1	binding	chip	not_applicable
tri_23178	exp_0765	POU3F2	DLL1	binding	emsa	cell_line
tri_23245	exp_1871	SNAI2	SOX9	binding	chip	not_applicable
tri_23245	exp_1872	SNAI2	SOX9	binding	chip	not_applicable
tri_23246	exp_3273	SMARCB1	GLI1	binding	chip	not_applicable
tri_23247	exp_3272	SMARCB1	PTCH1	binding	chip	not_applicable
tri_23428	exp_3389	TP63	PMAIP1	binding	chip	not_applicable
tri_23429	exp_3387	TP63	PERP	binding	chip	not_applicable
tri_23430	exp_1407	PHOX2B	RET	binding	emsa	cell_line
tri_23445	exp_0286	NR1D1	CLOCK	binding	chip	not_applicable
tri_23445	exp_0287	NR1D1	CLOCK	binding	emsa	unknown
tri_23446	exp_1542	CLOCK	NOCT	binding	chip	not_applicable
tri_23447	exp_0086	CLOCK	ATF4	binding	chip	not_applicable
tri_23448	exp_3176	NFE2L3	ACTA2	binding	chip	not_applicable
tri_23449	exp_3175	NFE2L3	TAGLN	binding	chip	not_applicable
tri_00439	exp_3795	IRF4	IL4	binding	chip	not_applicable
tri_01232	exp_0214	HNF1A	CFTR	binding	emsa	cell_line
tri_01551	exp_1087	SP7	RUNX2	binding	chip	not_applicable
tri_01608	exp_1092	SOX6	RUNX2	binding	chip	not_applicable
tri_01657	exp_3748	OTX2	NEUROG2	binding	chip	not_applicable
tri_01722	exp_2981	not_applicable	SOX9	binding	chip	not_applicable
tri_01862	exp_1582	DDIT3	ASNS	binding	chip	not_applicable
tri_01981	exp_0316	ESR1	MYC	binding	chip	not_applicable
tri_03624	exp_2873	SMAD2	CDH1	binding	chip	not_applicable
tri_07924	exp_0492	PPARG	CD36	binding	chip	not_applicable
tri_10203	exp_2899	SREBF1	ABCA3	binding	chip	not_applicable
tri_10441	exp_3286	TRPS1	RUNX1	binding	chip	not_applicable
tri_11192	exp_2475	SIX3	PAX6	binding	emsa	unknown
tri_11210	exp_2671	SOX8	VNN1	binding	emsa	unknown
tri_11420	exp_0668	TLX1	TLX1	binding	chip	not_applicable
tri_13331	exp_3364	EZH2	CDH1	binding	chip	not_applicable
tri_13682	exp_1819	GFI1B	MEF2C	binding	chip	not_applicable
tri_14756	exp_1122	MSX1	DKK1	binding	chip	not_applicable
tri_15830	exp_3039	POU1F1	TSHB	binding	emsa	cell_line
tri_18398	exp_3190	ATF2	ENTPD1	binding	chip	not_applicable
tri_18867	exp_3471	EOMES	EBF1	binding	chip	not_applicable
tri_18963	exp_3534	ESRRB	NR0B1	binding	emsa	cell_line
tri_19924	exp_0308	MEIS2	CDKN2B	binding	chip	not_applicable
tri_20207	exp_3807	NDN	MYC	binding	chip	not_applicable
tri_20699	exp_2417	PAX2	PAX6	binding	emsa	unknown
tri_20838	exp_3002	PITX2	FOXJ1	binding	chip	not_applicable
tri_21331	exp_0990	SIX1	ATOH1	binding	chip	not_applicable
tri_22037	exp_3572	TBX6	HES7	binding	emsa	unknown
tri_22689	exp_0580	YAP1	SOX9	binding	chip	not_applicable
tri_22695	exp_1908	CEBPA	COPS5	binding	chip	not_applicable
tri_22696	exp_1910	CEBPB	COPS5	binding	chip	not_applicable
tri_22700	exp_2061	CHD4	BCL11A	binding	chip	not_applicable
tri_22713	exp_3449	CREBBP	LHB	binding	chip	not_applicable
tri_22714	exp_2337	ACTRT1	GLI1	binding	chip	not_applicable
tri_22842	exp_2914	RCOR1	BDNF	binding	chip	not_applicable
tri_22866	exp_3096	SIRT1	PPARGC1A	binding	chip	not_applicable
tri_22869	exp_3875	CBX5	MEF2C	binding	chip	not_applicable
tri_22870	exp_0318	FOSB	MYC	binding	chip	not_applicable
tri_22872	exp_3081	NELFB	LEF1	binding	chip	not_applicable
tri_22956	exp_3718	FOXA3	PPARGC1A	binding	chip	not_applicable
tri_22960	exp_1405	TLX2	RET	binding	emsa	cell_line
tri_22961	exp_2364	HOXB1	HOXB1	binding	emsa	unknown
tri_22993	exp_0738	AR	not_applicable	binding	emsa	unknown
tri_22995	exp_0317	JUND	MYC	binding	chip	not_applicable
tri_22998	exp_3203	FEZF1	HES5	binding	chip	not_applicable
tri_23006	exp_4046	LHX1	HESX1	binding	emsa	unknown
tri_23008	exp_4048	LMX1B	HESX1	binding	emsa	unknown
tri_23009	exp_2265	ARNT	PRDX2	binding	chip	not_applicable
tri_23012	exp_1821	LYL1	MEF2C	binding	chip	not_applicable
tri_23059	exp_3066	KMT2A	DLX2	binding	chip	not_applicable
tri_23077	exp_0759	MYCN	ASCL1	binding	chip	not_applicable
tri_23091	exp_3520	NFIX	SOX9	binding	emsa	primary_tissue
tri_23101	exp_3499	NOTCH2	SOX9	binding	chip	not_applicable
tri_23197	exp_3204	FEZF2	HES5	binding	chip	not_applicable
tri_23204	exp_1765	ZMIZ1	RHOA	binding	chip	not_applicable
tri_23206	exp_3092	MRTFA	CCN1	binding	chip	not_applicable
tri_23217	exp_2791	SATB1	MAF	binding	chip	not_applicable
tri_23229	exp_1893	IRF2BPL	KISS1	binding	chip	not_applicable
tri_23243	exp_1757	SKP2	RHOA	binding	chip	not_applicable
tri_23267	exp_1091	SOX5	RUNX2	binding	chip	not_applicable
tri_23288	exp_2901	SREBF2	ABCA3	binding	chip	not_applicable
tri_23319	exp_3800	STAT6	BATF	binding	chip	not_applicable
tri_23333	exp_1088	TCF7	RUNX2	binding	chip	not_applicable
tri_23357	exp_3379	TCF12	LEFTY1	binding	chip	not_applicable
tri_23371	exp_3080	TLE4	CDKN1B	binding	chip	not_applicable
tri_23374	exp_1246	NR2E1	NR2E1	binding	chip	not_applicable
tri_23375	exp_1795	TWIST1	TCF3	binding	chip	not_applicable
tri_23376	exp_0626	USF1	G6PC2	binding	chip	not_applicable
tri_23392	exp_3494	GRHL2	NKX2-1	binding	chip	not_applicable
tri_23393	exp_4047	LHX3	HESX1	binding	emsa	unknown
tri_23432	exp_1969	PTTG1	PTTG1	binding	chip	not_applicable
